id_station,n_station,ad_station,code_insee,xlongitude,ylatitude,puiss_max,accessibilite,type_prise,n_enseigne,date_maj
FR*EBN*HIMXOVAKJ0,"Sollies-Pont, Avenue de la Liberte",Avenue de la Liberte 83210 Sollies-Pont,83210,6.03984,43.191311,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PICPTZYI5F3,"Toulon, Parking des Lices 1",Parking des Lices 1 83000 Toulon,83000,5.9324,43.1306,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*JDC6F1GITF,"Pourcieux, Rue Gustave Aubert",Rue Gustave Aubert 83470 Pourcieux,83470,5.784954,43.471881,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PTMRZGC2FOR,"Toulon, Parking Escaillon",Parking Escaillon 83000 Toulon,83000,5.889052,43.128623,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*F2WBIZMGSY,"Sainte-Anastasie-Sur-Issole, 11 les Ferrages",11 les Ferrages 83136 Sainte-Anastasie-Sur-Issole,83136,6.125282,43.340772,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PS7OZUOKYDE,"La Garde, Pkg de la Poste, Avenue Jean Jaurès",Pk de la Poste 83130 LA GARDE,83062,6.010815,43.12151,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*IMXRRATUPO,"Entrecasteaux, Parking Le Collet",Parking Le Collet 83570 Entrecasteaux,83570,6.24135,43.51516,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*MGSHTS9WRC,"Le Cannet-Des-Maures, 48 Avenue du 8 mai 1945",48 Avenue du 8 mai 1945 83340 Le Cannet-Des-Maures,83340,6.342794,43.390503,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*S44*P44194A,Sautron |  Rue de l'Église,Rue de l'Église 44880 Sautron,,-1.672813,47.262506,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44216A,Vieillevigne | Rue du Pré du Bois,Rue du Pré du Bois 44116 Vieillevigne,,-1.430494,46.971725,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44209A,Treillières | Avenue du Général-de-Gaulle,Avenue du Général-de-Gaulle 44119 Treillières,,-1.621305,47.329273,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44127A,La Planche | Rue du Stade,Rue du Stade 44140 La Planche,,-1.436018,47.01779,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44136A,Préfailles | Place du Marché 24,24 Place du Marché 44770 Préfailles,,-2.218858,47.129005,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44038A,Chauvé | Rue de Killala,Rue de Killala 44320 Chauvé,,-1.987865,47.150435,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44187A,Saint-Père-en-Retz | Place du Marché,Place du Marché 44320 Saint-Père-en-Retz,,-2.044815,47.208127,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44173A,Saint-Lumine-de-Clisson | Route du Vignoble,Route du Vignoble 44190 Saint-Lumine-de-Clisson,,-1.337741,47.082876,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44217B,Vigneux-de-Bretagne | Rue de la Galtière 3,3 Rue de la Galtière 44360 Vigneux-de-Bretagne,,-1.695545,47.331241,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44043B,Clisson | Place Lemot 1,1 Place Lemot 44190 Clisson,,-1.282014,47.085153,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44030A,La Chapelle-des-Marais | Rue de Penlys 28,28 Rue de Penlys 44410 La Chapelle-des-Marais,,-2.239721,47.446531,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44130B,Pont-Saint-Martin | Rue des Combes,Rue des Combes 44860 Pont-Saint-Martin,,-1.582848,47.123621,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44069B,Guérande | Rue Jean Baptiste Legeay 8,8 Rue Jean Baptiste Legeay 44350 Guérande,,-2.431082,47.325404,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44174A,Saint-Lumine-de-Coutais | Place N-D du Châtelier,Place N-D du Châtelier 44310 Saint-Lumine-de-Coutais,,-1.727092,47.055821,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44223A,Geneston | Place de la Madeleine,Place de la Madeleine 44140 Geneston,,-1.513712,47.055246,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44186A,Sainte-Pazanne | Rue de l'Hôtel de ville 10,10 Rue de l'Hôtel de ville 44680 Sainte-Pazanne,,-1.812257,47.103159,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44156A,Corcoué-sur-Logne | Rue du Huit Mai,Rue du Huit Mai 44650 Corcoué-sur-Logne,,-1.5765,46.967023,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44214A,Vay | Route de Plesse 16,16 Route de Plesse 44170 Vay,,-1.704934,47.554354,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44131A,Pornic | Rue du Général de Gaulle,Rue du Général de Gaulle 44210 Pornic,,-2.097518,47.114189,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44165A,Saint-Hilaire-de-Clisson | Espace Klettgau 8,8 Espace Klettgau 44190 Saint-Hilaire-de-Clisson,,-1.308939,47.061157,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44028A,Le Cellier | Place Saint-Méen 8 A,8 A Place Saint-Méen 44850 Le Cellier,,-1.348234,47.319132,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44106A,Les Moutiers-en-Retz | Chemin Sainte-Marguerite,Chemin Sainte-Marguerite 44760 Les Moutiers-en-Retz,,-1.999195,47.064589,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44099A,Moisdon-la-Rivière | Rue d'Aval,Rue d'Aval 44520 Moisdon-la-Rivière,,-1.372122,47.621263,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44067A,Guémené-Penfao | Rue Saint-Jean,Rue Saint-Jean 44290 Guémené-Penfao,,-1.833976,47.627398,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44131C,Pornic | Rue du Traité de Paris,Rue du Traité de Paris 44210 Pornic,,-2.122795,47.127457,50.0,24/24 7/7,CHAdeMO-Combo-T2 câble attaché,SYDEGO,2020-07-10
FR*S44*P44154C,Saint-Brevin-les-Pins | D277,D277 44250 Saint-Brevin-les-Pins,,-2.163872,47.264783,50.0,24/24 7/7,CHAdeMO-Combo-T2 câble attaché,SYDEGO,2020-07-10
FR*S44*P44021A,Mesquer | Route de Bouin,Route de Bouin 44420 Mesquer,,-2.451702,47.396174,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44098B,Missillac | Rue de la Fontaine Saint-Jean 14,14 Rue de la Fontaine Saint-Jean 44780 Missillac,,-2.158828,47.480876,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44216A,Vieillevigne | Rue du Pré du Bois,Rue du Pré du Bois 44116 Vieillevigne,,-1.430494,46.971725,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44083A,La Limouzinière | Rue Félix Davy Desnaurois,Rue Félix Davy Desnaurois 44310 La Limouzinière,,-1.596198,46.995125,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44063A,Gétigné | Rue du Pont Jean Vay,Rue du Pont Jean Vay 44190 Gétigné,,-1.248399,47.076892,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44210B,Trignac | Rue Léo Lagrange 35,35 Rue Léo Lagrange 44570 Trignac,,-2.200174,47.299795,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44122A,Petit-Mars | D31 125,125 D31 44390 Petit-Mars,,-1.45349,47.398087,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44111A,Notre-Dame-des-Landes | Place de l'Église 32,32 Place de l'Église 44130 Notre-Dame-des-Landes,,-1.710672,47.381489,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44125A,Piriac-sur-Mer | Chemin du Vieux Moulin,Chemin du Vieux Moulin 44420 Piriac-sur-Mer,,-2.547222,47.378032,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44151B,Saint-André-des-Eaux | Rue du Marais,Rue du Marais 44117 Saint-André-des-Eaux,,-2.300755,47.319113,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44206A,Touvois | Rue du Général Charette,Rue du Général Charette 44650 Touvois,,-1.682692,46.901893,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44137A,Prinquiau | Rue de Besné,Rue de Besné 44260 Prinquiau,,-2.014487,47.362983,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44052A,Donges | Les Six Croix 2,2 Les Six Croix 44480 Donges,,-2.092474,47.340349,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44157A,Saint-Étienne-de-Mer-Morte | Rue de Nantes,Rue de Nantes 44270 Saint-Étienne-de-Mer-Morte,,-1.74289,46.92994,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44192A,Saint-Viaud | Rue du Parc des Sports 1,1 Rue du Parc des Sports 44320 Saint-Viaud,,-2.014579,47.257994,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44036D,Châteaubriant | Rue du Général Patton 77,77 Rue du Général Patton 44110 Châteaubriant,,-1.403169,47.701217,50.0,24/24 7/7,CHAdeMO-Combo-T2 câble attaché,SYDEGO,2020-07-10
FR*S44*P44196A,Sévérac | Rue Sainte-Thérèse,Rue Sainte-Thérèse 44530 Sévérac,,-2.07738,47.550071,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44087B,Machecoul-Saint-Même | Rue de la ville en Bois,Rue de la ville en Bois 44270 Machecoul-Saint-Même,,-1.793926,47.020156,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44103B,Montoir-de-Bretagne | Rue de la Bernuais 2,2 Rue de la Bernuais 44550 Montoir-de-Bretagne,,-2.15049,47.326231,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44084A,Le Loroux-Bottereau | Place Rosmadec,Place Rosmadec 44430 Le Loroux-Bottereau,,-1.349169,47.236772,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44064A,Gorges | Rue de la Roche 6,6 Rue de la Roche 44190 Gorges,,-1.300524,47.101168,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44015A,Blain | Place Joallan de Clerville 5,5 Place Joallan de Clerville 44130 Blain,,-1.761038,47.475429,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44108A,Mouzillon | Place de la Vendée 1,1 Place de la Vendée 44330 Mouzillon,,-1.281681,47.140034,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44077A,Joué-sur-Erdre | Place André Mazureau 2,2 Place André Mazureau 44440 Joué-sur-Erdre,,-1.419992,47.495595,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44097A,Mesquer | Rue des sports,Rue des sports 44420 Mesquer,,-1.95605,47.041524,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44022A,Boussay | Place des Marronniers 5,5 Place des Marronniers 44190 Boussay,,-1.18643,47.042495,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44055A,La Baule-Escoublac | Avenue Maréchal Joffre,Avenue Maréchal Joffre 44500 La Baule-Escoublac,,-2.388551,47.285563,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44088A,Maisdon-sur-Sèvre | Allée de Keelby,Allée de Keelby 44690 Maisdon-sur-Sèvre,,-1.385048,47.098967,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44037A,Château-Thébaud | Rue Saint-Thomas,Rue Saint-Thomas 44690 Château-Thébaud,,-1.422498,47.124176,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44073A,Héric | Rue de l'océan,Rue de l'océan 44810 Héric,,-1.653893,47.414195,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44069B,Guérande | Rue Jean Baptiste Legeay 8,8 Rue Jean Baptiste Legeay 44350 Guérande,,-2.431082,47.325404,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44206A,Touvois | Rue du Général Charette,Rue du Général Charette 44650 Touvois,,-1.682692,46.901893,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44043B,Clisson | Place Lemot 1,1 Place Lemot 44190 Clisson,,-1.282014,47.085153,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44127A,La Planche | Rue du Stade,Rue du Stade 44140 La Planche,,-1.436018,47.01779,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44132A,Pornichet | Avenue Mazy,Avenue Mazy 44380 Pornichet,,-2.345177,47.270324,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44213B,Loireauxence | Rue des Deux Provinces,Rue des Deux Provinces 44370 Loireauxence,,-1.028215,47.468655,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44149A,Saffré | Rue du Manoir,Rue du Manoir 44390 Saffré,,-1.57997,47.500873,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44155A,Saint-Colomban | Avenue du Général de Gaulle,Avenue du Général de Gaulle 44310 Saint-Colomban,,-1.58056,47.011961,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44097A,Mesquer | Rue des sports,Rue des sports 44420 Mesquer,,-1.95605,47.041524,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44010A,Batz-sur-Mer | Place des grandes Salorges,Place des grandes Salorges 44740 Batz-sur-Mer,,-2.479942,47.279449,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44087C,Machecoul-Saint-Même | Boulevard Gabriel Reliquet 6,6 Boulevard Gabriel Reliquet 44270 Machecoul-Saint-Même,,-1.816219,46.997306,50.0,24/24 7/7,CHAdeMO-Combo-T2 câble attaché,SYDEGO,2020-07-10
FR*S44*P44140A,La Regrippière | Place Saint-Joseph 11,11 Place Saint-Joseph 44330 La Regrippière,,-1.182186,47.183363,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44154B,Saint-Brevin-les-Pins | Boulevard de l'Océan,Boulevard de l'Océan 44250 Saint-Brevin-les-Pins,,-2.175058,47.228305,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44132A,Pornichet | Avenue Mazy,Avenue Mazy 44380 Pornichet,,-2.345177,47.270324,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44055B,La Baule-Escoublac | Avenue Maréchal Joffre,Avenue Maréchal Joffre 44500 La Baule-Escoublac,,-2.388497,47.285516,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44217A,Vigneux-de-Bretagne | Rue Fontaine Saint-Martin 26,26 Rue Fontaine Saint-Martin 44360 Vigneux-de-Bretagne,,-1.737473,47.325442,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S44*P44063A,Gétigné | Rue du Pont Jean Vay,Rue du Pont Jean Vay 44190 Gétigné,,-1.248399,47.076892,18.0,24/24 7/7,T2-EF,SYDEGO,2020-07-10
FR*S28*P28085*1,Chartres | Avenue Marcel Proust,Avenue Marcel Proust 28000 Chartres,,1.527252,48.451827,22.0,24/24 7/7,T3-EF-T2,SDE 28,1970-01-01
FR*S28*P28085*1,Chartres | Avenue Marcel Proust,Avenue Marcel Proust 28000 Chartres,,1.527252,48.451827,22.0,24/24 7/7,T3-EF-T2,SDE 28,1970-01-01
FR*S28*PSDE28*LUC1,Lucé | Avenue du Maréchal Leclerc 65,65 Avenue du Maréchal Leclerc 28110 Lucé,,1.464789,48.431194,22.0,24/24 7/7,T3-EF-T2,SDE 28,1970-01-01
FR*S61*P61167A,La Ferté-en-Ouche | Allée de Kerroch,Allée de Kerroch 61550 La Ferté-en-Ouche,,0.510631,48.83889,18.0,24/24 7/7,T2-EF,Te61,2020-07-10
FR*S61*P61407A,Saint-Fraimbault | Place de l'Église,Place de l'Église 61350 Saint-Fraimbault,,-0.698573,48.48685,18.0,24/24 7/7,T2-EF,Te61,2020-07-10
FR*S61*P61063A,Briouze | Place de l'Église,Place de l'Église 61220 Briouze,,-0.367463,48.698856,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S61*P61258A,Le Mêle-sur-Sarthe | Place du Gén de Gaulle,Place du Gén de Gaulle 61170 Le Mêle-sur-Sarthe,,0.353365,48.51296,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S61*P61508A,Vimoutiers | Rue des Combattants d'Afrique du Nord,Rue des Combattants d'Afrique du Nord 61120 Vimoutiers,,0.19997,48.927586,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S61*P61006C,Argentan | Place Robert Aubin,Place Robert Aubin 61200 Argentan,,-0.023866,48.745026,18.0,24/24 7/7,T2-EF,Te61,2020-07-10
FR*S61*P61006A,Argentan | Place Mahé,Place Mahé 61200 Argentan,,-0.01787,48.74344,18.0,24/24 7/7,T2-EF,Te61,2020-07-10
FR*S61*P61484A,Val-au-Perche | Place de la Mairie,Place de la Mairie 61260 Val-au-Perche,,0.690297,48.264812,18.0,24/24 7/7,T2-EF,Te61,2020-07-10
FR*S61*P61491B,Tourouvre au Perche | Rue Charles de Gaulle,Rue Charles de Gaulle 61190 Tourouvre au Perche,,0.646968,48.586845,22.0,24/24 7/7,T2 câble attaché,Te61,2020-07-10
FR*S61*P61195A,Le Grais | Le Bourg,Le Bourg 61600 Le Grais,,-0.327852,48.639374,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S61*P61451A,Sainte-Gauburge-Sainte-Colombe | Rue de l'Ancienne Église,Rue de l'Ancienne Église 61370 Sainte-Gauburge-Sainte-Colombe,,0.431211,48.714596,18.0,24/24 7/7,T2-EF,Te61,2020-07-10
FR*S61*P61126A,Coulonges-sur-Sarthe | Avenue Résidence du Lac,Avenue Résidence du Lac 61170 Coulonges-sur-Sarthe,,0.361332,48.514183,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S61*P61497A,Valframbert | Rue de Gatel 8,8 Rue de Gatel 61250 Valframbert,,0.098126,48.44969,22.0,24/24 7/7,T2 câble attaché,Te61,2020-07-10
FR*S61*P61293A,Mortagne-au-Perche | Place de la République,Place de la République 61400 Mortagne-au-Perche,,0.544556,48.52079,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S61*P61211A,Juvigny Val d'Andaine | Place Saint-Michel,Place Saint-Michel 61140 Juvigny Val d'Andaine,,-0.50876,48.55218,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S61*P61475A,Soligny-la-Trappe | D251,D251 61380 Soligny-la-Trappe,,0.573477,48.635742,18.0,24/24 7/7,T2-EF,Te61,2020-07-10
FR*S61*P61324A,Passais Villages | Place des Justes,Place des Justes 61350 Passais Villages,,-0.75724,48.5181,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S61*P61181A,Gacé | Place Charles de Gaulle,Place Charles de Gaulle 61230 Gacé,,0.295635,48.794994,18.0,24/24 7/7,T3-EF,Te61,2020-07-10
FR*S66*P66188*001,SAINT-PIERRE-DELS-FORCATS - 50-54Avenue Jean Moulin,50-54Avenue Jean Moulin 66210 SAINT-PIERRE-DELS-FORCATS,66188,2.118786,42.49366,22.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S66*P66037*002,CANET EN ROUSSILLON - Place St Jacques,Place St Jacques 66140 CANET EN ROUSSILLON,66037,3.008899,42.705297,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S66*P66227*001,VILLENEUVE DE LA RAHO - Rue San Vicens,Rue San Vicens 66180 VILLENEUVE DE LA RAHO,66227,2.91469,42.637473,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S66*P66021*001,BOMPAS - Avenue Pasteur,Avenue Pasteur 66430 BOMPAS,66021,2.933033,42.731036,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S66*P66164*002,RIVESALTES  - Avenue De La Mourere,Avenue De La Mourere 66602 RIVESALTES,66164,2.876438,42.768102,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S66*P66037*001,CANET EN ROUSSILLON - Rue De Suisse,Rue De Suisse 66140 CANET EN ROUSSILLON,66037,3.031465,42.69575,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S66*P66178*001,SAINT JEAN PLA DE CORTS - Square Guy Male,Square Guy Male 66490 SAINT JEAN PLA DE CORTS,66178,2.7908,42.511678,22.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S85*P85135*001,MAREUIL-SUR-LAY - Place Des Halles - Ilôt Marillet,Place Des Halles - Ilôt Marillet 85320 MAREUIL-SUR-LAY,85135,-1.22376,46.53632,18.0,24h/24 7j/7,EF - T2,SYDEV,2021-01-13
FR*S85*P85194*001,LES SABLES D'OLONNE - Cours Dupont,Cours Dupont 85100 LES SABLES D'OLONNE,85194,-1.78187,46.497181,18.0,24h/24 7j/7,EF - T2,SYDEV,2021-01-13
FR*S85*P85004*001,ANGLES - Route de Moricq,Route de Moricq 85750 ANGLES,85004,-1.390747,46.40573,50.0,24h/24 7j/7,CHADEMO,SYDEV,2021-01-13
FR*S85*P85096*001,LA GARNACHE - Square Du Grand Pont - Place de la Mairie,Square Du Grand Pont - Place de la Mairie 85710 LA GARNACHE,85096,-1.83061,46.89101,18.0,24h/24 7j/7,EF - T2,SYDEV,2021-01-13
FR*S85*P85155*001,MOUILLERON LE CAPTIF - Rue Des Oiseaux,Rue Des Oiseaux 85000 MOUILLERON LE CAPTIF,85155,-1.45963,46.72031,18.0,24h/24 7j/7,EF - T2,SYDEV,2021-01-13
FR*S85*P85092*001,FONTENAY-LE-COMTE - Aménagement Rochefoucault,Aménagement Rouchefoucault 85200 FONTENAY-LE-COMTE,85092,-0.80378,46.468151,18.0,24h/24 7j/7,EF - T2,SYDEV,2021-01-13
FR*S85*P85191*001,LA ROCHE SUR YON - Boulevard De Sully,Boulevard De Sully 85000 LA ROCHE SUR YON,85191,-1.43236,46.682899,18.0,24h/24 7j/7,EF - T2,SYDEV,2021-01-13
FR*S85*P85146*001,MONTAIGU VENDEE - Place Du Pont Jarlet,Place Du Pont Jarley 85600 MONTAIGU,85146,-1.31215,46.974091,18.0,24h/24 7j/7,EF - T3,SYDEV,2021-01-13
FR*S85*P85217*001,MONTAIGU VENDEE - Place Raymond Dronneau,Place Raymond Dronneau 85600 SAINT GEORGES DE MONTAIGU,85217,-1.29718,46.947361,18.0,24h/24 7j/7,EF - T3,SYDEV,2021-01-13
FR*S85*P85191*010,LA ROCHE SUR YON - Place De La Mutualité,Place De La Mutualité 85000 LA ROCHE SUR YON,85191,-1.40277,46.66093,18.0,24h/24 7j/7,EF - T2,SYDEV,2021-01-13
FR*S85*P85092*002,FONTENAY LE COMTE - Boulevard Du Chail - Place de Verdun,Boulevard Du Chail - Place de Verdun 85200 FONTENAY LE COMTE,85092,-0.80221,46.462318,50.0,24h/24 7j/7,COMBO,SYDEV,2021-01-13
FR*S85*P85194*002,LES SABLES D'OLONNE - Rue Nicot,Rue Nicot 85100 LES SABLES D'OLONNE,85194,-1.78418,46.49939,18.0,24h/24 7j/7,EF - T2,SYDEV,2021-01-13
FR*S05*P05179*A,VEYNES_Place Pons,Place Pons 05400 VEYNES,5179,5.827471,44.535099,43.0,24/24 7/7 jours,T2,E Born,2020-03-24
FR*S05*P05177*B,VARS_Office de Tourisme,Office de Tourisme 05560 VARS,5177,6.689987,44.594376,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S05*P05012*A,BARATIER_Rond-Point des Orres,Rond-Point des Orres 05200 BARATIER,5012,6.484767,44.547372,50.0,24/24 7/7 jours,combo,E Born,2020-03-24
FR*S05*P05040*B,CHORGES_Parking des Ecoles,Parking des Ecoles 05230 CHORGES,5040,6.278045,44.543139,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S05*P05118*A,VAL BUECH MEOUGE_Place de la Fontaine,Place de la Fontaine 05300 VAL BUECH MEOUGE,5118,5.856609,44.231125,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S05*P05161*A,LA SALLE LES ALPES_Parking entre les Eaux,Parking entre les Eaux 05240 LA SALLE LES ALPES,5161,6.563738,44.944047,50.0,24/24 7/7 jours,CHAdeMO,E Born,2020-03-24
FR*S05*P05048*A,L EPINE_Place du 19 Mars 1962,Place du 19 Mars 1962 05700 L EPINE,5048,5.613159,44.415394,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S05*P05175*A,VALLOUISE_Pelvoux,Pelvoux 05290 VALLOUISE,5175,6.490031,44.844086,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S05*P05142*A,ST FIRMIN_Parking sous la poste,Parking sous la poste 05800 ST FIRMIN,5142,6.027689,44.780812,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S05*P05059*A,LA FREISSINOUSE_Parking de la Mairie,Parking de la Mairie 05000 LA FREISSINOUSE,5059,6.0103,44.5359,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S05*P05085*A,MONTGENEVRE_Office de Tourisme,Office de Tourisme 05100 MONTGENEVRE,5085,6.72687559,44.9326294,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S66*P66065*001,ELNE - Rue Du Marché,Rue Du Marché 66200 ELNE,66065,2.974078,42.601531,22.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S66*P66227*001,VILLENEUVE DE LA RAHO - Rue San Vicens,Rue San Vicens 66180 VILLENEUVE DE LA RAHO,66227,2.91469,42.637473,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S66*P66196*001,SOREDE - Route De Laroque Des Albères,Route De Laroque Des Albères 66690 SOREDE,66196,2.950218,42.530353,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S66*P66037*001,CANET EN ROUSSILLON - Rue De Suisse,Rue De Suisse 66140 CANET EN ROUSSILLON,66037,3.031465,42.69575,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S66*P66167*001,SAILLAGOUSE - Rue Des Sports,Rue De  Sports 66800 SAILLAGOUSE,66167,2.037937,42.457663,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
